title,content,is_subjective
Politikus Israel Pernah Cap PM Netanyahu Pemimpin Psikopat,"Politikus sayap kiri Israel Ayman Odeh pernah mencap Perdana Menteri Benjamin Netanyahu sebagai sosok pemimpin psikopat. Odeh menuding Netanyahu tak segan untuk menyingkirkan siapa pun yang menentangnya. Dalam kicauannya yang diunggah pada 2019, Netanyahu dicap psikopat lantaran menyebarkan kebencian dan kekerasan kepada orang-orang Arab, Yahudi sayap kiri, bahkan hingga anggota partainya sendiri. ""Kebencian dan kekerasan Netanyahu menyebar cepat. Arab, Yahudi sayap kiri, jurnalis, sistem peradilan, dan bahkan anggota partainya sendiri diserang secara ideologis,"" cuit Odeh melalui Twitter/X. ""Perdana Menteri ini adalah seorang psikopat yang berbahaya dan tak kenal batas. Seorang kriminal dengan situasi yang sulit. Adakah yang ragu ia akan menyangkal motif politik pada pembunuhan berikutnya?"" lanjutnya dalam cuitan tersebut seperti dikutip dari Times of Israel pada Rabu (6/12). Cuitan tersebut pada masa itu muncul setelah politikus Ahmad Tibi digeruduk aktivis sayap kanan dalam acara budaya dan politik Shabbat di kota Ramat Hasharon. Kala itu, Tibi dituduh sebagai teroris hingga pembunuh. Beberapa poster protes bahkan berbunyi ""Anda tidak diizinkan tinggal di sini,"" hingga ""Pendukung teroris-- dilarang di kota ini."" Gelombang protes itu muncul lantaran Netanyahu dan para pendukungnya, tanpa bukti kuat, menganggap Tibi dan anggota parlemen Arab sebagai pendukung Hamas dan Palestina. Netanyahu juga disebut menggunakan bahasa rasis untuk menyerang anggota parlemen Arab karena saat itu terjadi kebuntuan politik yang melumpuhkan negara selama setahun lebih. Posisi Netanyahu sekarang juga kian terpojok lantaran ditinggal sekutunya di Kabinet Perang. Dalam laporan Al Jazeera, Menteri Ekonomi Partai Likud Nir Barkat menyatakan tidak akan mendukung Netanyahu lagi sekaligus menantang kepemimpinannya di Partai Likud setelah perang berakhir. Sikap Nir Barkat yang jadi salah satu tokoh senior partai sayap kanan itu ingin perubahan di tubuh organisasi. Karena hal tersebut, Nir Barkat menyatakan bakal meninggalkan Netanyahu. ""Setelah perang, kami harus memberikan kepercayaan baru pada rakyat,"" kata Barkat. Sementara itu, Netanyahu dan Israel hingga kini masih melancarkan serangan kepada Palestina. Agresi sejak 7 Oktober itu telah menyerang warga dan objek sipil. Total korban imbas serangan Israel terhadap Palestina itu pun telah mencapai lebih dari 16 ribu jiwa. Agresi itu juga terus berlanjut meski sempat terjadi gencatan senjata antara Israel dan kelompok perlawanan di Palestina, Hamas. ",0
Upaya Gibran Bawa Manfaat Asam Folat ke Perbincangan Publik,"Kekeliruan penyebutan asam folat menjadi asam sulfat oleh Calon Wakil Presiden (Cawapres), Gibran Rakabuming Raka, beberapa waktu lalu, justru menciptakan momentum penting untuk edukasi bagi masyarakat. Hal ini terbukti dari banyaknya masyarakat yang mulai mencari tahu tentang asam folat dan manfaatnya bagi ibu hamil. Menurut Dewan Pakar Tim Kampanye Nasional (TKN) Prabowo-Gibran, dr. Rina Adeline Sumantri, apa yang disampaikan cawapres dari pasangan nomor urut dua ini justru menjadi perhatian publik untuk lebih mengenal asam folat. ""Meski ada kekeliruan pengucapan, hal yang disampaikan adalah edukasi yang penting. Pemenuhan kebutuhan gizi saat kehamilan adalah hal yang penting untuk menurunkan stunting,"" ujarnya dalam keterangan tertulis, Rabu (6/12). Dokter spesialis mikrobiologi klinik ini pun kemudian memaparkan lebih banyak Program Gizi Gratis untuk Ibu Hamil dan Balita dari pasangan calon (paslon) Prabowo-Gibran. Salah satu bentuk dari Program Bantuan Gratis tersebut, jelasnya, adalah dengan memberikan bantuan asam folat dan vitamin D. ""Tapi itu juga harus disertai dengan pemeriksaan rutin, dalam rencananya juga akan dilakukan pemeriksaan selama enam kali selama masa kehamilan,"" tegas dia. Menurut Rina, pemberian asam folat dan vitamin D dalam program tersebut dapat menurunkan kemungkinan stunting pada anak-anak. Hal ini dikarenakan asam folat adalah suatu jenis vitamin B kompleks yang diperlukan ibu hamil. Beberapa manfaatnya diantaranya pembentukan sistem saraf janin, pembentukan plasenta, mencegah anemia, mencegah keguguran, hingga menurunkan risiko preeklamsia. Di samping pemenuhan asam folat, dia juga menekankan pentingnya pemberian vitamin D pada ibu hamil. Vitamin D, sangat dibutuhkan untuk menunjang penyerapan kalsium, menjaga fungsi otot, membantu pertumbuhan gigi hingga mencegah berat badan lahir rendah pada janin. Melalui program tersebut, Rina menekankan, Prabowo-Gibran ingin mencapai penurunan stunting dengan lebih cepat. ""Targetnya menurunkan angka stunting sampai di bawah 10 persen dalam waktu 3-5 tahun, dan menurunkan tingkat kematian Balita yang saat ini masih sekitar 21 orang per seribu kelahiran."" terangnya. Dia pun optimis, dengan kebutuhan gizi terpenuhi melalui pemberian asam folat dan vitamin D pada ibu hamil, stunting akan menurun. Program Gizi Gratis untuk Ibu Hamil dan Balita Diharapkan dapat melahirkan generasi-generasi berkualitas untuk masa depan Indonesia. ",0
Hary Tanoe Sebut Parpol Pengusung Ganjar-Mahfud Tak Pernah Bahas Bagi-bagi Kekuasaan,"JAKARTA,  Ketua Umum Partai Perindo Hary Tanoesoedibjo atau HT menyebutkan bahwa kerja sama politik empat partai pengusung pasangan calon presiden dan wakil presiden nomor urut 3, Ganjar Pranowo-Mahfud MD tidak pernah bicara bagi-bagi kekuasaan. Hal itu disampaikannya di hadapan para pimpinan pondok pesantren dan dewan kemakmuran masjid seluruh Jabodetabek, di kawasan Jakarta Pusat, Selasa (5/12/2023) malam. Mulanya HT menyinggung kerja sama politik empat partai, yakni PDI-P, Perindo, PPP dan Hanura untuk mengusung Ganjar-Mahfud adalah demi mewujudkan kebesaran dan kemajuan Indonesia ke depan. ""Jadi pada waktu kami memutuskan, pilihannya jatuh kepada Ganjar-Mahfud, terus mengabdi. Saya sih enggak ada istilah koalisi, tapi lebih tepatnya kerja sama politik,"" ucap HT saat berpidato di acara tersebut. Setelah itu, ia mengeklaim kerja sama politik yang dirintis empat partai itu tidak bicara mengenai bagi-bagi kekuasaan. ""Kerja sama politik empat partai, Partai Perindo, ada tentunya partai PDI Perjuangan, Partai Hanura, PPP itu tidak melibatkan pembicaraan bagi bagi kekuasaan,"" tutur HT yang diiringi tepuk tangan hadirin. Menurutnya, pembicaraan soal siapa saja sosok yang akan mengisi pemerintahan, baru akan dilakukan jika Ganjar-Mahfud resmi terpilih. Namun, dia menyebut hal itu dengan istilah duduk bersama mencari anak bangsa yang layak mengisi jalannya pemerintahan. ""Tentunya paslon kita, yang kita usung, nanti ketika menang di kontestasi pilpres, baru kita duduk bersama mencari tentunya anak-anak bangsa yang cocok duduk di pemerintahan,"" ungkapnya. ""Bukan karena perkawanan, bukan karena ikatan, siapa yang cocok di sini, di mana. Tapi karena kita ingin membangun Indonesia seperti yang kita cita-citakan,"" lanjut dia. ",0
"Profil Truong My Lan, Konglomerat Properti Gelapkan Rp194 T di Vietnam","Konglomerat properti Truong My Lan ditangkap kepolisian Vietnam pada Oktober 2022 lalu. Ia diduga menggelapkan dana 304 triliun dong atau sekitar Rp192 triliun. Kasus tersebut mendapat perhatian publik. Maklum uang yang digelapkan sangat besar. Sebagai gambaran, nilainya setara 3,2 persen pendapatan domestik bruto (PDB) Vietnam. Lantas siapa Truong My Lan? Truong My Lan adalah bos pengembang properti Van Thinh Phat Holdings Group. Ia dituding menilap uang ratusan triliun dong dari Saigon Commercial Bank (SCB) di mana dia disebut sebagai pemegang saham mayoritas bank tersebut. ""Berdasarkan pernyataan kementerian, My Lan yang ditangkap pada akhir tahun lalu sudah memanfaatkan lebih dari 1.000 anak perusahaan dalam dan di luar negeri untuk mengambil pinjaman hingga 40 miliar Euro dari Saigon Commercial Bank lalu mengalokasikannya ke pihak ketiga melalui perusahaan gelap yang dibentuk oleh dirinya dan keluarga,"" tulis DW. Dilansir dari berbagai sumber, Lan lahir di Saigon, Vietnam pada 13 Oktober, 1956. Keluarganya adalah imigran dari China. Tak banyak cerita tentang masa kecil Lan. Mengutip SCMP, Lan sempat berjualan aksesoris di sebuah pasar di Distrik 5 Kota Ho Chi Minh. Pada 1992, Lan mendirikan Van Thinh Phat Limited Liaibility Company. Awalnya, perusahaan bergerak di bidang perdagangan, restoran, dan hotel. Setelah itu, ia melebarkan sayap ke sektor real estat yang diduga berkembang pesat berkat bantuan koneksi politik. Dalam beberapa tahun, Lan berhasil mendapatkan beberapa properti paling berharga di kota tersebut, termasuk beberapa di Nguyen Hue Boulevard, salah satu jalan termahal di Asia. Dia memupuk dukungan politik dengan menjadi sponsor yang murah hati untuk inisiatif-inisiatif kota besar. Pada 2007, ia mendirikan Van Thinh Phat Group (VTP Group Holdings) dengan modal dasar 6 triliun VND. Di perusahaan itu, Lan mengempit 80 persen saham, setara dengan kontribusi modal senilai 4,8 triliun dong. Pertumbuhan kerajaan bisnis Lan diduga dipicu oleh pengambilan utang dalam jumlah besar melalui pasar obligasi komersial. Bisnisnya menerbitkan 25 jenis obligasi berbeda yang dijual secara agresif melalui SCB dan menghasilkan 30 triliun dong. Sebagian besar modal Lan diperoleh melalui pinjaman bank. Lan diduga mengendalikan 91 persen SCB, melalui 27 nominasi, dan antara Februari 2018 dan Oktober tahun lalu, 93 persen pinjamannya diarahkan ke VTP dan perusahaan cangkangnya tanpa jaminan, jadwal pembayaran, atau uji tuntas normal.  Namun, Lan berhasil lolos dengan menyuap regulator senior di bank sentral dan 23 regulator negara lainnya dengan uang sebesar US$5,2 juta untuk memalsukan laporan pengawasan mereka terhadap SCB dan menyembunyikan kredit macet serta bukti kesalahan. Nama Lan juga sempat muncul pada Panama Paper sebagai beneficiary dari EuroAsia. ID Concept Group Limited, perusahaan cangkang dengan alamat terdaftar di ""surga pajak"" British Virgin Island. Setahun setelah penangkapannya, polisi masih berupaya mengungkap jaringan perusahaannya, yang mencakup lebih dari 1.000 perusahaan, sebagian besar perusahaan kecil, yang didirikan untuk mendapatkan pinjaman bank. Lan menikah dengan pengusaha real estat Hong Kong Eric Chu Nap Kee dan memiliki seorang putri Chu Duyen Phan. Keluarga Lan merupakan salah satu keluarga terkaya di Vietnam. ",0
LIVE: Tiba-tiba Sadar Mental Health,"Dalam beberapa tahun ke belakang, tingkat kesadaran akan kesehatan mental kian meningkat. Topik-topik mengenai pentingnya menjaga jiwa tetap sehat jadi bahasan di mana-mana. Banyak yang beranggapan bahwa peningkatan ini terjadi sebagai dampak dari pandemi Covid-19. Pada masa pandemi, kecemasan melanda hampir setiap orang. 'Terkurung' di dalam rumah dengan minim interaksi sosial pun dianggap cukup mengguncang mental seseorang. Terlepas dari apa sebabnya, yang jelas kini orang-orang tahu bahwa kesehatan mental sama pentingnya seperti kesehatan fisik. Namun sayangnya, peningkatan kesadaran ini memunculkan fenomena baru yang kurang menyehatkan. Akses informasi tentang kesehatan mental yang berjibun pada akhirnya memicu self diagnose. Nama terakhir adalah kebiasaan mendiagnosis diri sendiri hanya berdasarkan informasi yang diketahui atau dibaca, tanpa memeriksakan diri secara langsung ke profesional jiwa. Pengakuan banyak public figure soal masalah mental yang dialami pun memicu euforia tersendiri. Kini, barangkali mengidap masalah mental tertentu dianggap sebagai 'tren'. Masih dalam rangka Hari Kesehatan Mental Sedunia yang jatuh pada bulan Oktober, CNNIndonesia.com akan membahas tentang tren kesadaran akan kesehatan mental tersebut pada program diskusi ""Secret at Newsroom: Tiba-tiba Sadar Mental Health"". Diskusi menghadirkan narasumber: 1. Psikolog Mira Amir 2. Mental health survivor & influencer Yovania Asyifa Jami Diskusi akan tayang pada Jumat, 20 Oktober 2023 pukul 19.00 WIB. Diskusi dapat disaksikan secara streaming di kanal YouTube CNNIndonesia atau di laman ini. ",1
Mahfud Ajak Warga Pesantren Ikut Gunakan Hak Pilih di Pemilu 2024,"Cawapres sekaligus Menko Polhukam Mahfud Md meminta warga pesantren untuk menggunakan hak suaranya dalam Pemilu 2024. Mahfud mengatakan warga pesantren harus ikut berpartisipasi dalam pemilu. Hal itu disampaikan Mahfud saat menghadiri Halaqah Kebangsaan di Madrasah Annida Al Islamy, Bekasi, Senin (4/12/2023). Mahfud menyampaikan Halaqah Kembangsaan yang dilakukannya untuk meningkatkan kesadaran berbangsa dan bernegara. ""Saya melakukan dialog kebangsaan yaitu untuk membangun kesadaran berbangsa dan bernegara kepada warga pesantren. Jangan dikira warga pesantren tidak boleh menggunakan hak politik,"" kata Mahfud. ""Warga pesantren itu harus ikut mengurus negara dan harus mampu mengurus negara pada tahap awal kemampuan untuk mengurus negara itu disertai atau didahului dengan partisipasi politik,"" lanjutnya. Dia kemudian meminta warga pesantren untuk menggunakan hak pilihnya nanti. Mahfud menyebut negara akan baik jika pemimpinnya dipilih oleh orang-orang baik. ""Saya minta warga pesantren yang sudah memenuhi syarat konstitusional, besok 14 Februari 2024 datang ke TPS-TPS untuk memberikan suara di dalam Pemilu. Negara ini akan baik karena masyarakatnya berpartisipasi dengan baik dalam pemilu,"" ujarnya. ""Karena kalau orang baik selalu bilang 'Aduh sayang mau ikut pemilu itu jalannya jelek semua' malah nanti yang memilih orang-orang jelek yang terpilih orang-orang jelek, kalau saudara berpikiran baik, orang-orang pesantren, saya memilih yang terbaik dari yang ada itu sudah bagus untuk kesadaran kewarganegaraan,"" imbuhnya. Simak juga 'Mahfud Md: Pesantren Sudah Banyak Berubah, Tak Bisa Lagi Dianggap Kumuh': ",1
Mobil Angkot Terbakar di Cilebut Bogor gegara Korsleting Listrik,"Satu unit angkutan kota (angkot) trayek Pasar Anyar-Bojonggede terbakar di Jl Raya Cilebut, Kota Bogor. Kebakaran diduga akibat korsleting pada kelistrikan mesin. ""Kejadian mobil terbakar di Jl Raya Cilebut, Kelurahan Sukaresmi, masuk wilayah Kota Bogor. Unit terbakar angkot jurusan Pasar Anyar-Bojonggede,"" kata Kabid Pemadaman dan Penyelamatan Dinas Damkar Kota Bogor Mohamad Ade Nugraha, Senin (4/12/2023). Ade menyebutkan angkot terbakar saat dalam perjalanan menuju Pasar Anyar Kota Bogor. Berawal dari kepulan asap yang keluar dari bagian mesin, angkot kemudian terbakar. ""Awalnya keluar asap, kemudian lama-lama api dan membesar. Dugaan (penyebab kebakaran) akibat korsleting pada kelistrikan, sementara itu informasinya,"" kata Ade. Ade menyebutkan api yang membakar angkot yang dikendarai oleh Sulaeman dapat dipadamkan oleh 1 unit damkar. Tidak ada korban jiwa maupun luka dalam kejadian tersebut. ""Tidak ada korban, baik jiwa maupun luka. Tidak ada penumpang,"" kata Ade. ""Pemadaman berjalan lancar. Api berhasil dipadamkan sekitar 10 menit. Pengerahan unit 1 unit,"" imbuhnya. ",0
LIVE: Tiba-tiba Sadar Mental Health,"Dalam beberapa tahun ke belakang, tingkat kesadaran akan kesehatan mental kian meningkat. Topik-topik mengenai pentingnya menjaga jiwa tetap sehat jadi bahasan di mana-mana. Banyak yang beranggapan bahwa peningkatan ini terjadi sebagai dampak dari pandemi Covid-19. Pada masa pandemi, kecemasan melanda hampir setiap orang. 'Terkurung' di dalam rumah dengan minim interaksi sosial pun dianggap cukup mengguncang mental seseorang. Terlepas dari apa sebabnya, yang jelas kini orang-orang tahu bahwa kesehatan mental sama pentingnya seperti kesehatan fisik. Namun sayangnya, peningkatan kesadaran ini memunculkan fenomena baru yang kurang menyehatkan. Akses informasi tentang kesehatan mental yang berjibun pada akhirnya memicu self diagnose. Nama terakhir adalah kebiasaan mendiagnosis diri sendiri hanya berdasarkan informasi yang diketahui atau dibaca, tanpa memeriksakan diri secara langsung ke profesional jiwa. Pengakuan banyak public figure soal masalah mental yang dialami pun memicu euforia tersendiri. Kini, barangkali mengidap masalah mental tertentu dianggap sebagai 'tren'. Masih dalam rangka Hari Kesehatan Mental Sedunia yang jatuh pada bulan Oktober, CNNIndonesia.com akan membahas tentang tren kesadaran akan kesehatan mental tersebut pada program diskusi ""Secret at Newsroom: Tiba-tiba Sadar Mental Health"". Diskusi menghadirkan narasumber: 1. Psikolog Mira Amir 2. Mental health survivor & influencer Yovania Asyifa Jami Diskusi akan tayang pada Jumat, 20 Oktober 2023 pukul 19.00 WIB. Diskusi dapat disaksikan secara streaming di kanal YouTube CNNIndonesia atau di laman ini. ",1
Fenomena Hasil Imbang Tanpa Gol di Pekan ke-21 Liga 1 2023-2024," Fenomena hasil imbang minim gol terjadi di pertandingan pekan ke-21 Liga 1 2023-2024. Hanya ada dua tim yang mampu meraih kemenangan yakni Bali United mengalahkan Arema FC (3-2), dan PSIS Semarang mengalahkan PSS Sleman (1-0). Sebanyak enam pertandingan berakhir imbang, empat diantaranya berakhir dengan skor kacamata 0-0. Bagi pelatih Persib Bandung Bojan Hodak fenomena ini menunjukkan semakin ketatnya persaingan Liga 1 2023-2024. Menurutnya Liga Indonesia punya tantangan berbeda, setiap tim tidak bisa terus mempertahankan permainannya berada di puncak performa. Termasuk Persib yang oleng di dua laga kandang terakhir karena diimbangi Arema FC di pekan ke-19 dan PSM Makassar pekan ke-21 kemarin. Hal baiknya, Persib masih bisa menunjukkan performa impresif di laga tandang pekan ke-20 mempermalukan Dewa United 5-1. “Liga Indonesia itu sangat panjang dan tentunya tidak bisa non stop berada di puncak (permainan),” nilai Hodak. “Jadi seperti kami bermasalah di awal tapi mulai konsisten belakangan ini. Kami mau terus menjaga dan melanjutkan konsistensi permainan ini,” ujar pelatih asal Kroasia ini. Persib seharusnya bisa mengambil kesempatan untuk memangkas jarak poin dari pemuncak klasemen Borneo FC Samarinda di pekan ke-21 kemarin. Namun adangan datang dari juara bertahan PSM yang memberikan perlawanan sengit hingga David da Silva dan Ciro Alves gagal cetak gol. “Tentu kami ingin meraih kemenangan, karena tiga poin akan membuat kami lebih dekat dengan Borneo dan di saat yang bersamaan (seharusnya) bisa menjaga jarak dengan RANS FC yang ada di peringkat lima,” papar Hodak yang menyayangkan timnya gagal menang kemarin. Dokumentasi Arema FC Pemain Arema FC Samuel Balinsa ditempel ketat pemain Bali United Ricky Fajrin saat laga pekan ke-21 Liga 1 2023-2024 yang berakhir dengan skor 3-2 di Stadion Kapten I Wayan Dipta Gianyar, Bali, Senin (4/12/2023) sore. Hasil pertandingan pekan ke-21 Liga 1 2023-2024 : 1/12/2023, RANS FC 0-0 Persebaya. 2/12/2023, Persik 0-0 Dewa United. 2/12/2023, Barito Putera 0-0 Borneo FC. 3/12/2023, PSIS 1-0 PSS Sleman. 3/12/2023, Persikabo 1973 2-2 Bhayangkara FC. 3/12/2023, Persija 1-1 Persita. 4/12/2023, Bali United 3-2 Arema FC. 4/12/2023, Persib 0-0 PSM Makassar. Persis Solo vs Madura United (Tunda). Kini posisi dua di klasemen Persib mulai goyah diguncang Bali United yang menyamai 39 poin. Kedua tim akan sama-sama berjibaku dalam laga pekan ke-22 akhir pekan nanti. Persib Bandung vs Persik Kediri, Dewa United vs Bali United. Pada pekan yang sama, pemuncak klasemen Borneo FC Samarinda menghadapi PSIS Semarang yang menempati pos empat. ",0
Mardiono Ajak Kader Fokus Sampaikan Program Kerja Demi Menangkan Pemilu,"Plt Ketua Umum Partai Persatuan Pembangunan (PPP) Muhamad Mardiono meminta para kader untuk fokus mengajak rakyat berjuang bersama partai berlambang Kabah ini. Mardiono juga minta para kader menyampaikan program kerjanya secara door to door. ""Kader jangan sampai gagal fokus. Saat ini fokus mengajak rakyat untuk berjuang kembali bersama PPP dan menyampaikan program kerja ke masyarakat,"" tutur Mardiono, dalam keterangan tertulis, Minggu (3/12/2023). Hal tersebut disampaikannya usai membuka kegiatan Musyawarah Kerja Cabang (Muskercab) DPC PPP Jakarta Barat, di Hotel Menara Peninsula, Slipi, Jakarta Barat. Selain menyosialisasikan program kerja PPP, Mardiono pun meminta agar para kader dapat terus menyosialisasikan visi misi capres Ganjar Pranowo dan cawapres Mahfud MD. ""Saya meminta kader membaca secara utuh visi misi capres cawapres kita untuk nantinya diurai oleh para caleg dan disosialisasikan kepada rakyat,"" ungkapnya. Pria yang menjabat sebagai Utusan Khusus Presiden (UKP) ini menambahkan beberapa program yang harus terus disosialisasikan, seperti perhatian kepada guru ngaji hingga kesejahteraan masjid. ""Seperti program guru ngaji yang menjadi perhatian, di mana mereka adalah penjaga moralitas bangsa. Kemudian, masjid terkait marbot masjid. Hal ini sejalan dengan program yang diusung juga oleh PPP,"" tutupnya. Dalam kesempatan ini turut hadir Ketua DPW PPP DKI Jakarta sekaligus Wakil Menteri Agama (Wamenag) Syaiful Rahmat Dasuki yang mendampingi Mardiono. ",0
"Bahlil: Kalau Ada Capres yang Tak Setuju Proyek IKN, Dia Tak Ingin Indonesia Maju","JAKARTA,  Menteri Investasi/Kepala Badan Koordinasi Penanaman Modal (BKPM) Bahlil Lahadalia mengatakan, dipilihnya Kalimantan Timur sebagai lokasi Ibu Kota Negara (IKN) Nusantara berdasar pada sejumlah pertimbangan. Salah satunya, pemerintah ingin mengupayakan pemerataan pembangunan. Sebab, Kalimantan Timur berlokasi di bagian tengah Indonesia. “Karena di situ titik tengah. Titik tengah mendekatkan diri (pemerintah) pada Sulawesi, Bali, Nusa Tenggara Timur (NTT), Maluku, Papua, dan Jawa juga dekat ke sana,” kata Bahlil di acara peresmian Media Center Indonesia Maju di kawasan Menteng, Jakarta, Senin (4/12/2023), dikutip dari Kompas TV. Bahlil mengaku, rencana pembangunan IKN telah melalui pertimbangan dan kajian yang panjang dengan melibatkan para ahli. IKN diklaim akan membawa kemajuan pesat bagi perekonomian Indonesia bagian timur. “Kalau ada calon presiden yang tidak setuju kalau kita pindahkan ibu kota negara, maka dia tidak ingin Kalimantan maju, Sulawesi maju, dan tidak ingin Indonesia timur maju,"" ujarnya. Bahlil juga menyebut, pembangunan IKN sudah berjalan. Sejauh ini, tengah dikerjakan pembangunan gedung pemerintahan, hotel, rumah sakit, hingga pusat perbelanjaan. ""Investasi Agustus 2024, kita akan melakukan upacara di sana. Dan sekarang hotel bintang lima udah jalan dan gak ada masalah. Sebagian jalan, sebagian bertahap,"" katanya. Namun, Bahlil mengungkap, belakangan, banyak investor yang mulai meragukan pembangunan IKN. Sebab, ada capres peserta Pemilu 2024 yang mengkritik proyek tersebut. Bahlil tidak menyebut siapa sosok capres yang dia maksud. Akan tetapi, ia menegaskan bahwa proyek pembangunan IKN punya landasan hukum kuat berupa Undang-undang Nomor 21 Tahun 2023 tentang IKN. ""Masa tiba-tiba mau bilang batalkan, ya kami harus mampu menjawab itu dengan baik,"" ujarnya. Bahlil pun menyebut, ketika UU IKN dirumuskan, hampir semua fraksi partai politik di Dewan Perwakilan Rakyat (DPR) RI setuju. Dengan adanya undang-undang ini, kata dia, siapa pun pimpinan pemerintahan ke depan, wajib untuk melanjutkan pembangunan IKN Nusantara. ""Tadi saya katakan bahwa IKN itu kan perintah undang-undang, dan itu sudah ada undang-undangnya. Dan dari semua partai yang ada, pendukung pemerintah, semua mendukung termasuk PKB (Partai Kebangkitan Bangsa). Itu satu,” kata Bahlil. “Yang kedua, karena itu perintah undang-undang, maka wajib, pemerintah siapa pun wajib melaksanakan,"" tutur mantan Ketua Umum Himpunan Pengusaha Muda Indonesia (Hipmi) itu. Sebagaimana diketahui, capres nomor urut 1 Anies Baswedan berulang kali melempar kritik terhadap pembangunan IKN Nusantara. Terbaru, ia menyebut, IKN merupakan proyek yang tidak urgen. “Saya sering sampaikan ini, kita merasakan sekali betapa anggaran yang begitu besar sering tidak digunakan untuk kebutuhan yang urgen,"" kata Anies dalam kampanyenya di Karawang, Jawa Barat, Senin (4/11/2023). ""Kita punya kebutuhan-kebutuhan urgen, saya sering pertanyakan membangun IKN hari ini,"" sambung dia. Menurut Anies, anggaran besar seharusnya digunakan untuk membiayai kebutuhan yang mendesak. Misalnya, membangun kota yang saat ini belum berkembang, memperbaiki transportasi umum, dan memperluas akses masyarakat terhadap kebutuhan air minum. ",0
