title,content,is_subjective
"Yovie Widianto: Ziva Magnolya ""Anak"" Kesayanganku","JAKARTA,  Musisi Yovie Widianto menyebut penyanyi Ziva Magnolya sebagai ""anak"" kesayangannya karena kemampuan musikalitas Ziva. Pernyataan ini dilontarkan di sela-sela konferensi pers perilisan lagu ""Hujan"" yang dibuat Yovie bersama Ziva Magnolya dan Arsy Widianto. ""Ini (Ziva) anak kesayanganku. Kemampuannya sangat luar biasa, tapi dia sejak awal pertama bertemu juga tak ada perubahan gestur,"" ucap Yovie Widianto, di daerah Senopati, Jakarta Selatan, Selasa (5/12/2023). ""Dengan popularitas sekarang dan keberhasilan yang diraih, Ziva tetap menjadi pribadi yang kami banggakan,"" tambahnya. Yovie mengungkapkan, rumahnya dan Ziva juga berdekatan sehingga Ziva sering main ke kediamannya. ""Paling sering main ke rumah,"" ujar Yovie Widianto yang mengatakan mereka sama-sama warga Cibubur. Selain itu, Ziva juga sering berduet dengan Arsy Widianto yang merupakan putra Yovie Widianto. Karya terbaru mereka adalah lagu ""Hujan"" yang akan dirilis pada 8 Desember 2023. Mereka membuat lagu ini secara spontan di konser Billion Songs Concert, di JCC Senayan, Jakarta Pusat pada Mei 2023. Saat itu, mereka ditantang untuk menciptakan lagu dari tiga kunci nada dan empat kata-kata yang dilontarkan sejumlah penonton yakni hujan, pedih, haus, dan tidur. Setelah merangkainya dalam lima menit dan dibawakan di atas panggung, lagu ini pun viral di media sosial dan banyak penggemar yang menagih peluncurannya. ",0
"Ganjar ke Pendukung: 14 Februari Kita Berjuang, Insyaallah Menang","Capres nomor urut 3 Ganjar Pranowo meminta para pendukungnya untuk membantu sesama. Ganjar mengatakan dengan saling membantu silaturahmi akan terjalin, sehingga Ganjar-Mahfud Md bisa memenangkan Pilpres 2024. Hal itu disampaikan Ganjar dalam sambutannya saat menghadiri pertemuan dengan TPD, Caleg, dan Massa dari Partai dan Relawan di Gedung Oasis, Donggala, Sulawesi Tengah, Senin (4/12/2023). Mulanya, Ganjar mengatakan saat masih menjadi Gubernur Jawa Tengah, dirinya pernah mendirikan delapan sekolah dan satu rumah ibadah pascatsunami Palu. ""Saya kira kali ketiga saya mengunjungi daerah ini. Kami masih berkomunikasi dengan para teman-teman relawan, mantan-mantan anak buah saya, 'Bapak di Donggala ya Pak? Sampaikan salam saya Pak',"" kata Ganjar. ""Anggota PMI, Baznas, BPBD, relawan kemanusiaan, guru-guru, siswa-siswa yang dulu dengan 1.000, 10.000, 1 juta mereka sumbang delapan sekolah bisa berdiri,"" sambungnya. Ganjar menuturkan dari bantuan-bantuan itu, silaturahmi antara Donggala dan Jawa Tengah pun terjalin. Dia mengatakan bila satu bangsa merupakan saudara baginya. ""Kalau itu terjadi seluruh Indonesia maka ke-Indonesia-an kita tidak akan yang bisa mengganggu gugat, maka persaudaraan kita sesama anak bangsa tidak ada yang bisa ganggu gugat,"" paparnya. Mantan Gubernur Jawa Tengah itu mengajak para pendukungnya untuk menjaga persatuan dan kekompakan. Dia menyebut meski berbeda tetap harus saling tolong-menolong. ""Kalau kemudian kita berbeda suku, agama, golongan, ras kita tetap Indonesia. Dan itulah yang hari ini mesti kita jaga. Setuju?"" tanya Ganjar yang dijawab 'setuju' oleh para pendukungnya. Ganjar lantas meminta para pendukungnya untuk menjaga silaturahmi tersebut. Dia pun mengaku optimis dapat memenangkan Pilpres 2024. ""Jaga prosesnya dengan baik, kita butuh kerja keras, kerja cerdas dan kerja ikhlas untuk bersama-sama bergotong royong, sehingga tanggal 14 kita berjuang, insyaallah menang,"" tuturnya. ",1
"Pakai Jersey Nomor 22, Jokowi Main Bola Bareng Warga NTT","Presiden Joko Widodo (Jokowi) melakukan kunjungan kerja ke Manggarai Barat, Nusa Tenggara Timur (NTT). Dalam kesempatan itu, Jokowi menyempatkan diri bermain bola bareng warga. Dari keterangan Biro Pers, Media, dan Informasi Sekretariat Presiden, Senin (4/12/2023), Jokowi mengenakan jersey dengan nomor punggung 22. Sementara Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengenakan jersey bernomor punggung 14. Jokowi dan Basuki menjadi penjaga gawang dalam tim yang berbeda. Pada menit ke-10, gawang yang dikawal Jokowi dibobol oleh tim Basuki. Tak lama kemudian, tim Jokowi bisa menyamakan kedudukan 1-1. Pertandingan pun berakhir dengan skor kacamata alias seri. Huber, pemain yang bisa membobol gawang yang dikawal Jokowi menyampaikan bahwa dia sangat bersemangat dan bangga bisa bermain sepakbola bersama Jokowi. ""Kami bangga sekali bisa bermain bersama Pak Presiden,"" ungkap Huber. ""Sangat bangga sekali, begitu hebatnya Bapak Presiden jaga Indonesia, tapi gawang ini Bapak Presiden tidak bisa jaga, saya cetak gol, saya semangat-saya senang,"" sambungnya sambil tertawa bahagia. Pemain lainnya, Mikael, menilai pertandingan sepak bola yang diikuti oleh Jokowi merupakan momen yang sangat jarang terjadi. Mikael mengaku sangat bahagia bisa bermain sepakbola bersama Presiden. ""Pemain-pemain legend yang mendunia yang bisa bertaraf internasional di sini juga belum tentu bisa bermain bersama Presiden,"" ungkapnya. Jokowi menilai semua pemain merasa senang. Para pemain, jelas Jokowi, bermain dengan menjunjung tinggi sportivitas. ""Hujan tapi ya yang paling penting gembira dan sportif, yang paling penting itu. Saya kira pemain-pemain tadi semuanya gembira, sportif, saya bisa kegolan 1 juga, tapi 2 menyelamatkan,"" tandasnya. Turut bermain bersama Presiden dalam pertandingan tersebut, yakni Menteri PUPR Basuki Hadimuljono, Pj. Gubernur Nusa Tenggara Timur Ayodhia Kalake, serta Bupati Manggarai Barat Edistasius Endi. ",1
Ganjar Lanjut Lawatan ke Rote: Saya Berutang Betul untuk Bisa ke Sana,"Calon presiden nomor urut 3 Ganjar Pranowo selesai melakukan kunjungan ke Kupang, Nusa Tenggara Timur (NTT). Ganjar kemudian bertolak ke Ende dan Rote sebelum melanjutkan ke Nusa Tenggara Barat (NTB). ""Saya berjanji ke Rote sudah lama dan saya harus menepati janji ini, sehingga kami mau ke sana. Akan ada, satu peristiwa budaya, dan saya sangat suka sekali itu dan mudah-mudahan bisa memenuhi janji saya untuk bertemu kawan-kawan di Rote,"" ujar Ganjar di Kupang, seperti dilansir detikBali, Sabtu (2/12/2023). Ganjar mengatakan kehadirannya di Kabupaten Rote Ndao merupakan undangan yang belum sempat untuk dilaksanakan. Sehingga dia hari ini berangkat ke Rote. ""Dulu undangannya datang ke rumah saya, jadi saya berutang betul untuk bisa ke sana,"" katanya. Ganjar mengaku telah mengunjungi ujung barat dan timur Indonesia, yakni Sabang dan Merauke. Kini dia akan mengunjungi wilayah paling selatan Indonesia, Rote. ""Tapi pas. Merauke, Sabang, Rote. Tinggal Miangas yang akan kami kunjungi,"" pungkas dia. ",1
"Bertambah, Pendaki Tewas Imbas Erupsi Gunung Marapi Jadi 13 Orang","Kantor SAR Kota Padang memperbaharui data pencarian 75 pendaki yang terjebak erupsi Gunung Marapi di Sumatera Barat (Sumbar). Hingga kini, 53 pendaki ditemukan dalam keadaan selamat, 13 orang meninggal dunia, dan 10 lainnya masih hilang. ""Sampai pukul 11.10 WIB, telah ditemukan lagi delapan korban dalam sektor pertama dalam kondisi meninggal dunia,"" kata Kepala Kantor SAR Padang Abdul Malik dalam keterangan videonya seperti dilansir detikSumut, Selasa (5/12/2023). Total sampai hari ini, Abdul Malik menyebut sudah ada 13 orang pendaki yang meninggal dunia. Lima korban sebelumnya sudah diketahui identitasnya, dan sudah dibawa keluarga korban untuk disemayamkan. ""Dari 75 pendaki, 57 sudah dievakuasi dari Gunung Marapi. Dengan keterangan 52 orang dalam keadaan selamat dan 13 orang lainnya dalam keadaan meninggal dunia,"" ucapnya. Sedangkan 10 pendaki lainnya dalam upaya evakuasi tim SAR gabungan. Mengenai keadaan 10 korban ini, Abdul Malik belum mengetahui. ""Untuk keadaan 10 orang yang belum kita evakuasi, kita belum bisa memastikan korban dalam keadaan meninggal dunia,"" ujarnya.  ",0
"Kasus Covid-19 Kembali Naik, Ini Rekomendasi Kemenkes..."," Kasus Covid-19 kembali naik di beberapa negara, termasuk Malaysia dan Singapura. Covid-19 di Indonesia juga mengalami kenaikan, namun belum memicu lonjakan pasien di rumah sakit. Dilansir dari Strait Times, kasus COVID-19 di Singapura pada kurun 19-25 November 2023 mencapai 22.094 kasus. Jumlah itu naik dua kali lipat dari pekan sebelumnya sebanyak 10.726 kasus. Sementara itu menurut The Star, lonjakan kasus Covid-19 di Malaysia meningkat sebesar 57,3 persen. Menurut Direktur Jenderal Kesehatan Malaysia, Muhammad Radzi Abu Hassan, kenaikan Covid-19 mencapai lebih dari 1000 kasus per minggu. Dilansir dari artikel yang tayang di Kompas.com, Selasa (5/12/2023), Kepala Biro Komunikasi dan Pelayanan Publik Kementerian Kesehatan RI, Siti Nadia Tarmizi menjelaskan, varian baru yang saat ini dominan di Indonesia yakni varian Eris atau EG.5 dan EG.2. ""Kasus Covid-19 naik karena ada varian baru. Itu fenomena yang memang terjadi,"" ujar Nadia saat dikonfirmasi Kompas.com, Selasa (5/12/2023). Nadia menambahkan, peningkatan kasus Covid-19 pada pekan lalu menjadi 267 kasus per minggunya. Padahal, sebelumnya kasus Covid-19 tercatat 10-20 kasus. Menanggapi kenaikan kasus Covid-19, Kemenkes memberi respons dan tips mencegah penyebaran virus ini. Menteri Kesehatan (Menkes) Budi Gunadi Sadikin memberikan respons peningkatan laju kasus COVID-19 dengan mengimbau masyarakat untuk menjalankan perlindungan ganda berupa vaksinasi dan protokol kesehatan. ""Kami juga melihat ada kenaikan, cuma kan memang bagusnya, kita masih ada vaksinasi. Kalau itu divaksin, kita seharusnya bisa bagus,"" kata Menkes Budi Gunadi Sadikin, dikutip dari Antara, Senin (04/12/2023). Budi Gunadi menyarankan masyarakat yang belum divaksinasi COVID-19 dosis penguat untuk segera mengakses layanan di fasilitas kesehatan terdekat. Vaksin Covid-19 masih bisa didapatkan secara gratis hingga akhir Desember 2023. Menkes Budi Gunadi juga menjelaskan, tren peningkatan kasus COVID-19 di Singapura belum memicu lonjakan pasien di rumah sakit yang ada di Indonesia. ""Untuk yang masuk rumah sakit kami nggak melihat. Memang ada peningkatan dari yang kena, tapi karena imunitasnya sudah bagus dengan vaksinasi jadi bagus,"" kata Menkes Budi Selain vaksinasi sesuai anjuran Menkes Budi, Siti Nadia Tarmizi memberikan beberapa tips untuk mencegah Covid-19, yaitu: Menggunakan masker saat sedang sakit. Penggunaan masker juga disarankan bagi lansia dan warga dengan penyakit bawaan (komorbid) saat berada di tempat umum.
Rajin mencuci tangan dengan air bersih yang mengalir dan memakai sabun.
Menunda bepergian ke negara yang saat ini mengalami lonjakan kasus Covid-19. Kemenkes menganjurkan untuk segera periksa ke fasilitas pelayanan kesehatan terdekat jika merasa sakit. Seperti disebutkan di atas, kasus Covid-19 yang naik saat ini adalah varian Eris atau EG. 5dan EG. 2. Selain pencegahannya, Anda perlu mengetahui gejala Covid-19 varian eris berikut: Pusing atau sakit kepala
Bersin-bersin
Batuk tanpa dahak
Hidung berlendir dan tersumbat
Sakit tenggorokan
Nyeri otot
Badan pegal-pegal
Diare
Indra penciuman berubah namun tidak menyebabkan kehilangan fungsinya. Apabila Anda mengalami kondisi terkait gejala Covid-19 di atas dan kian memburuk seiring waktu, segeralah berkonsultasi ke dokter untuk mendapat diagnosis dan perawatan yang tepat. ",0
"Ulang Tahun ke-27, BNI Life Catatkan Kinerja Keuangan Sehat","PT BNI Life Insurance (BNI Life) memperingati ulang tahunnya yang ke-27 bukan hanya dengan berbagai kegiatan, tapi juga kinerja yang mengesankan hingga Oktober 2023. Plt. Direktur Utama BNI Life Eben Eser Nainggolan mengungkapkan rasa terima kasih kepada seluruh nasabah yang telah setia dan senantiasa mempercayakan perlindungan asuransinya kepada BNI Life. Ia juga mengatakan rentang 27 tahun perjalanan telah menjadikan perusahaan percaya diri untuk terus melangkah sehingga BNI Life terus diakui di industri asuransi jiwa di Indonesia. ""Kami berkomitmen untuk senantiasa mengedepankan kepuasan nasabah melalui pengembangan produk dan layanan, dukungan teknologi informasi serta berbagai elemen fundamental lainnya,"" kata Eben. BNI Life memperingati momen penting ini dengan syukuran yang penuh kebersamaan dan berbagai kegiatan di antara lain kompetisi internal, town hall & team building, pengajian serta santunan untuk 270 anak yatim. Selain itu, digelar juga acara syukuran di kantor pusat. Eben juga membeberkan bahwa BNI Life mencatatkan kinerja yang mengesankan hingga bulan Oktober 2023. Aset BNI Life sebesar Rp 24,33 triliun mengalami pertumbuhan 5% (YoY), total pendapatan premi Rp 4,55 triliun tumbuh 9% YoY dan laba bersih sebesar Rp 207 miliar atau tumbuh 10% (YoY), serta hasil investasi sebesar Rp 1,06 triliun. Risk Based Capital (RBC) sebesar 692,34% pada Oktober 2023, ""Hal ini membuktikan bahwa BNI Life memiliki kondisi keuangan yang sehat di tengah ketidakpastian kondisi perekonomian global,"" kata Eben. ""Perhatian yang diberikan terhadap perlindungan finansial juga tercermin dari total pembayaran klaim meninggal dan manfaat dari bisnis konvensional yang mencapai angka sebesar Rp 3,4 triliun sementara klaim bisnis syariah mencapai Rp 233 miliar. Hal ini menegaskan komitmen BNI Life dalam memberikan perlindungan yang menyeluruh dan terpercaya bagi seluruh nasabah,"" ujar Eben. Dalam menyambut tahun-tahun yang akan datang, menurutnya, BNI Life berkomitmen jadi mitra terpercaya masyarakat Indonesia melalui solusi perlindungan asuransi yang inovatif dan berkualitas. BNI Life merupakan bagian dari BNI Group yang fokus pada penyediaan solusi perlindungan finansial melalui produk asuransi jiwa dan produk syariah. ",1
Jokowi Minta Bupati Nagekeo Selesaikan Masalah Rekening Penerima BLT El Nino,"NAGEKEO,  Presiden Joko Widodo meminta Bupati Nagekeo, Nusa Tenggara Timur (NTT) Johanes Don Bosco Do menyelesaikan masalah data rekening penerima manfaat bantuan El Nino. Hal tersebut disampaikan Jokowi saat berdialog dengan warga di Kompleks Pergudangan Danga, Kabupaten Nagekeo, Nusa Tenggara Timur (NTT), pada Selasa (5/12/2023) Jokowi mengungkapkan, bagi masyarakat yang belum menerima bantuan El Nino sebesar Rp 400.000 akan dikirimkan pada Desember 2023 “Ini yang ada di sini sudah terima BLT El Nino belum Rp 400.000 ?"" tanya Jokowi. ""Belum,"" jawab warga. ""Belum? Tunggu saja, bulan ini akan diterima,” timpal Jokowi. Namun, mantan Gubernur DKI tersebut mengingatkan bahwa masih ada beberapa hal yang harus diselesaikan, salah satunya adalah data rekening penerima yang belum semua masyarakat miliki dan terdaftar. Oleh sebab itu, Jokowi meminta kepada Bupati Nagekeo untuk segera menyelesaikan hal tersebut. “Ini yang baru ya? Ada yang baru, ada yang lama, nanti saya bicarakan dulu. Nanti biar Pak Bupati saja yang ngurus. Yang paling penting berasnya Desember sudah diterima, nanti di Januari, Februari, Maret diterima lagi ya,"" ucapnya. Dalam kunjungan itu, Jokowi membagikan bantuan pangan cadangan beras pemerintah (CBP) kepada sejumlah keluarga penerima manfaat (KPM) yang telah hadir di sana. Dia menuturkan bahwa bantuan pangan CBP yang diserahkan pada saat itu merupakan bantuan kepada tambahan penerima yang baru terdaftar. Jokowi mengatakan, bantuan serupa akan terus disalurkan oleh pemerintah hingga bulan Maret 2024. ",1
Kapan Bumi Kiamat?,"Pertanyaan mengenai kapan Bumi kiamat kerap menghiasi perbincangan, namun sampai saat ini pertanyaan mengenai hal tersebut belum bisa terjawab. Sejumlah ancaman alami maupun ulah tangan manusia bisa membuat Bumi hancur perlahan maupun seketika bak kiamat. Bintang yang bisa melahat planet, planet tetangga yang kejam, hingga lubang hitam yang bisa saja melahap satu tata surya, menjadi contoh ancaman kehidupan Bumi. Dari dalam, ada potensi erupsi besar gunung berapi serta pemanasan global yang dapat membuat dunia tak lagi layak huni dan manusia akan perlahan punah. Lalu, sampai kapan Bumi akan bertahan sebelum akhirnya kiamat? Sejumlah pakar menyebut kemungkinan Bumi baru akan mengalami kiamat sekitar 1,3 miliar tahun lagi dan saat itu sudah tidak ada manusia yang hidup. Menurut para pakar itu, kematian Bumi akibat ulah Matahari. Saat ini, Matahari merupakan sumber gravitasi dan energi yang penting. Namun suatu hari nanti, hal itu akan menyebabkan kehancuran Bumi. Seiring bertambahnya usia bintang pusat tata surya itu, siklus hidupnya pada akhirnya akan menghabiskan Bumi. Lalu berapa lama waktu yang dimiliki Bumi hingga planet kita ditelan Matahari? Perkiraan waktu kematiannya beberapa miliar tahun dari sekarang tapi kehidupan di Bumi akan berakhir jauh lebih cepat dari itu. Mengutip LiveScience, Bumi akan menjadi tidak layak huni bagi sebagian besar organisme dalam waktu sekitar 1,3 miliar tahun karena evolusi alami Matahari. Sementara itu, dari faktor internal, ulah manusia yang menyebabkan perubahan iklim juga dapat membawa kehancuran bagi Bumi dan kepunahan pada beberapa abad mendatang, jika hal tersebut tidak ditanggulangi. Tantangan utama bagi kelangsungan hidup Bumi adalah evolusi Matahari. ""Bumi mungkin memiliki waktu 4,5 miliar tahun sebelum Matahari menjadi raksasa merah besar dan kemudian menelan Bumi,"" kata Ravi Kopparapu, ilmuwan planet di Pusat Penerbangan Luar Angkasa Goddard NASA. Raksasa merah terbentuk pada tahap akhir evolusi bintang, ketika bintang tersebut kehabisan hidrogen untuk bahan bakar fusi nuklirnya dan mulai mati, menurut Badan Antariksa Eropa. Begitu fusi berhenti, gravitasi akan mengambil alih. Inti helium akan mulai terkompresi karena gravitasi, yang akan menaikkan suhu. Lonjakan panas tersebut akan menyebabkan lapisan plasma terluar Matahari mengembang drastis. ""Matahari akan membengkak setidaknya sebesar orbit Bumi,"" kata Kopparapu. Jadi tak layak huni di halaman berikutnya... ",0
Mantan Pacar Akui Ketakutan saat Pacaran dengan Jonathan Majors,"Grace Jabbari, mantan kekasih Jonathan Majors, menjadi saksi dalam persidangan kasus dugaan kekerasan yang dilakukan oleh aktor tersebut di Pengadilan New York pada Selasa (5/12) waktu Amerika Serikat. Jabbari duduk di kursi saksi untuk memberi keterangan terhadap dugaan kekerasan yang dilakukan oleh Majors. Dia mengaku ketakutan dengan sang aktor ketika pernah menyebut mantan kekasihnya yang lain. ""Itu pertama kalinya saya merasa ketakutan terhadapnya (Jonathan Majors),"" kata Grace Jabbari, seperti diberitakan ET. ""Saya mengubah perilaku saya dengan tidak pernah menyebut mantan saya lagi."" Hal itu terjadi pada Desember 2021 ketika Jabbari bertemu dengan anjing-anjing peliharaan Majors. Jabbari mengatakan kepadanya bahwa ia tidak berpengalaman dengan anjing, kecuali mantan kekasihnya juga pernah punya anjing peliharaan. Majors disebut marah karena Jabbari menyebut nama mantannya hingga aktor tersebut berteriak kepadanya. ""Teganya saya berbicara tentangnya (mantan kekasih) dan itu memalukan karena saya sedang (menjalin hubungan) bersamanya, dan dia bilang anjingnya menyedihkan,"" kata Jabbari. ""Dia meneriaki saya."" Selain itu, Jabbari juga memberi kesaksian sebuah kejadian pada Juli 2022 ketika Jonathan Majors sedang mempersiapkan peran untuk film baru. Aktor itu kerap berlatih dengan binaragawan untuk membentuk tubuh. Jabbari mengatakan Majors memiliki kepribadian yang cepat marah. Sehingga, dia menyarankan kekasihnya saat itu untuk meluapkan perasaannya jika ada suatu masalah. Namun, Majors justru marah dan melempar barang-barang di rumah. Lanjut ke sebelah... ",1
