text,is_biased
China appears to be feeding off similar complaints from the left in the United States. Complaints about partisan “gridlock” are perennial and grow especially loud when Democrats and their highly sympathetic media are the ones complaining about Republicans getting in their way.,1
"The media have tried to convince voters of Trump's failure for many years, but have thus far been unable to do so. Tuesday's special elections show we should hold off on the ""Blue Wave"" and ""Trump can't win"" narratives.",0
"President Donald Trump in an interview on Tuesday mocked former Vice President Joe Biden for continuing to wear a mask. The president pointed to a speech that Biden gave on Tuesday about race relations, where the former vice president removed his mask.",0
"For far too many on the left, chaos is the point. Destruction is the goal. They prefer the unknown madness that lies ahead to whatever is still managing to (barely) hold us together in the present.",1
"Four states will hold their primary contests on Tuesday night, despite Georgia and Louisiana each postponing their elections previously scheduled for a few weeks later over concerns of the spreading Wuhan virus.",1
"While falling short of calling half the nation “deplorable” as former Secretary of State Hillary Clinton did in 2016, the comments echo a deep disdain for a large population of the country increasingly perpetuated by left-wing elites in the wake of the George Floyd protests characterizing the U.S. as irredeemably racist.",1
"For far too many on the left, chaos is the point. Destruction is the goal. They prefer the unknown madness that lies ahead to whatever is still managing to (barely) hold us together in the present.",1
"After President Donald Trump’s news conference on a positive jobs report Friday morning, the mainstream media contorted a quote from the president to falsely convey he thinks George Floyd is happy about the jobs numbers.",1
"The Democratic Party’s electorate is less enthusiastic about the 2020 election than their Republican counterparts, according to a HuffPost/YouGov survey, a split in attitudes that existed before the coronavirus pandemic caused voters of all ideological and partisan stripes to become less gung-ho about casting ballots in November.",0
A Republican group opposed to President Donald Trump is urging voters to end his “American carnage” by voting him out of office in November. And it’s using one of Trump’s favorite TV shows to spread the message.,0
A Republican group opposed to President Donald Trump is urging voters to end his “American carnage” by voting him out of office in November. And it’s using one of Trump’s favorite TV shows to spread the message.,0
"Rather than help be a part of the solution, Trump is intentionally exacerbating the tensions–not only because he himself is a racist whose politics of authoritarian white grievance align with the same forces driving police violence itself, but because he is desperate and in grave political peril.",1
"Defending Democracy Together, a group of “Never Trump” conservatives including commentator Bill Kristol, created Republican Voters Against Trump. It is among several groups on the right ― including the Lincoln Project, which was co-founded by attorney George Conway and GOP strategists Rick Wilson and Steve Schmidt ― targeting the president as the election approaches.",0
"In certain ways, 2020 feels a lot like 1968. Federal troops and local police are clashing with Black people sick of police brutality and discrimination. Americans are dying in massive, alarming numbers ― then, in the Vietnam war; now, as the coronavirus pandemic spreads across the nation. Americans are angry.",1
"As the Republican Party is struggling to defend him in a moment of nationwide strife, President Donald Trump decided Thursday night to fuel divisions within GOP rather than make nice.",1
"President Donald Trump has characterized those clashing with law enforcement after George Floyd’s death under the knee of a Minneapolis police officer as organized, radical-left thugs engaging in domestic terrorism, an assertion repeated by Attorney General William Barr.",1
"If task force candidates from these organizations were absolute non-starters for presumptive presidential nominee Joe Biden, because they want to treat people who have committed crimes with too much human dignity, Sanders could instead have turned to an array of “progressive prosecutors.”",1
"Trump enjoys and encourages state brutality against people of color, and black people in particular. It excites him and his most ardent followers. But his response isn’t just based on personal predilections. It’s also based on political considerations.",1
"In certain ways, 2020 feels a lot like 1968. Federal troops and local police are clashing with Black people sick of police brutality and discrimination. Americans are dying in massive, alarming numbers ― then, in the Vietnam war; now, as the coronavirus pandemic spreads across the nation. Americans are angry.",1
"Bernie Sanders, meanwhile, sees early voting as a way to boost turnout among core constituencies like young, minority and working-class voters. Early voting opens new opportunities for people with strict work schedules or other barriers to voting to find time to cast ballots beyond the typical Election Day, spokeswoman Sarah Ford said.",0
"Democrats and Republicans have long conflated “policing” with “public safety,” in part because large shares of voters have, too. But local and national polling had shown that the public’s views of policing and criminal justice had begun to shift even before the protests, thanks to the work of Black Lives Matter and organizers and activists.",0
"As the Republican Party is struggling to defend him in a moment of nationwide strife, President Donald Trump decided Thursday night to fuel divisions within GOP rather than make nice.",1
"If Trump’s actions threatened to turn the culture war into an active shooting war, that would just be collateral damage on the road to his political recovery.",1
"President Donald Trump says that voting by mail is “horrible” and “corrupt” because the “tremendous potential for voter fraud” helps Democrats win elections. But county-level election supervisors in his home state of Florida — where he recently cast a vote for himself, by mail — disagree, and are doing everything they can to ensure this crucial swing state can hold a safe election during the coronavirus pandemic.",0
"And most egregiously, in what will surely be viewed as one of the most ill-advised stunts in presidential history, the Trump Administration had federal security forces use tear gas and projectiles to vacate Lafayette square by force of arms so Trump could make a show of walking over to St. John’s Church and posing awkwardly with a bible held upside down.",1
"This is one of the reasons why our politics seems so stuck. Not only do we have a hard time talking to each other, the very structure of our elections doesn’t require our politicians to even try. And when you win by turning out the base, why risk appealing to anyone else? A broken system not only elects politicians who need not listen to everyone, it actually incentivizes them to govern that way too.",1
"And most egregiously, in what will surely be viewed as one of the most ill-advised stunts in presidential history, the Trump Administration had federal security forces use tear gas and projectiles to vacate Lafayette square by force of arms so Trump could make a show of walking over to St. John’s Church and posing awkwardly with a bible held upside down.",1
"Rather than help be a part of the solution, Trump is intentionally exacerbating the tensions–not only because he himself is a racist whose politics of authoritarian white grievance align with the same forces driving police violence itself, but because he is desperate and in grave political peril.",1
Tensions between Trump and the messaging platform escalated last week after Twitter began to label some of his tweets with a fact-check. Trump responded with an executive order that threatens to curtail some legal protections enjoyed by social media companies.,0
"Microsoft has announced an ambitious effort to make voting secure, verifiable and subject to reliable audits by registering ballots in encrypted form so they can be accurately and independently tracked long after they are cast.",0
"On Tuesday, Governor Roy Cooper rejected Republican demands to guarantee that attendance at the convention in Charlotte would not be restricted by social-distancing measures aimed at preventing the spread of the coronavirus.",0
"Nearly two-thirds of voters think President Donald Trump will be reelected in November, a CBS News poll released Sunday found. ",0
Russia President Vladimir Putin joked Wednesday that he is going to interfere in the 2020 presidential elections.,0
"After a surge of enthusiasm that pushed Pete Buttigieg to the top of the field in November, the former South Bend, Indiana, mayor has faded, falling 9 percentage points to land behind both Sanders and Sen. Elizabeth Warren.",0
"Schlapp’s apology comes as the U.S. is convulsed by protests after the police killing in Minnesota last month of a black man, George Floyd, by a white police officer, who knelt on his neck for nearly nine minutes. That officer has been charged with second degree murder and three fellow officers have been charged in abetting Floyd’s death.",0
"Trump, who has been critical of the Iraq war, in a tweet called Powell “a real stiff.” Powell is the latest former top military officer to rebuke Trump in the wake of sweeping mass protests aimed at fighting racial injustice spurred by the May 25 death of an unarmed black man in Minnesota.",0
"Biden’s appearance was a contrast with the approach of Republican President Donald Trump, who has made no major public statement to address the growing crisis but issued tweets as he remained out of sight in the White House.",1
"Poll workers and technicians reported issues with the new machines at more than 40% of polling locations in Philadelphia during last November’s election, according to the records reviewed by Reuters. Problems included touchscreens that were hypersensitive or that froze; paper voting receipts getting jammed in the machines; and panels opening on some machines to expose the equipment’s electronic controls, the records show.",0
Sen. Bernie Sanders finished ahead of Joe Biden in the first major national poll of the year that did not find the former vice president leading the pack of potential 2020 Democratic presidential candidates. ,0
But the announcement Monday further clarifies that YouTube will take down any election-related videos that are technically altered to mislead people in a way that goes beyond simply taking clips of speech out of context.,0
Sen. Bernie Sanders finished ahead of Joe Biden in the first major national poll of the year that did not find the former vice president leading the pack of potential 2020 Democratic presidential candidates. ,0
Tensions between Trump and the messaging platform escalated last week after Twitter began to label some of his tweets with a fact-check. Trump responded with an executive order that threatens to curtail some legal protections enjoyed by social media companies.,0
"Nearly two-thirds of voters think President Donald Trump will be reelected in November, a CBS News poll released Sunday found. ",0
"Never before have the freewheeling inclinations of some Electoral College members flipped an election, so the impact of the high court's decision may be just mathematical.",1
"Schlapp’s apology comes as the U.S. is convulsed by protests after the police killing in Minnesota last month of a black man, George Floyd, by a white police officer, who knelt on his neck for nearly nine minutes. That officer has been charged with second degree murder and three fellow officers have been charged in abetting Floyd’s death.",1
Russia President Vladimir Putin joked Wednesday that he is going to interfere in the 2020 presidential elections.,0
"Democratic presidential candidate Joe Biden on Tuesday blasted President Donald Trump’s response to U.S. protests over racism and police misconduct, vowing to try to heal the country’s racial divide and not “fan the flames of hate.”",1
"But she couldn’t shake criticism that she was an outsider compared to Leger Fernandez, who has served as counsel to several Native American tribes in the northern New Mexico district and had the backing of the Congressional Hispanic Caucus.",0
"Gun control advocates said gun rights groups are sowing fear during the pandemic in order to boost firearms sales, adding that increased gun ownership during the crisis could lead to more domestic violence.",1
"Thousands of gun owners and gun rights supporters gathered Monday at Virginia's Capitol for a ""peaceful day to address our Legislature"" that appeared to generate none of the violence feared by some state leaders.",0
Gun control activists on Monday criticized guidance issued by President Donald Trump’s administration recommending that states find that gun stores are critical businesses that can stay open during the coronavirus crisis.,0
"Driving the momentum is opposition to a host of gun control proposals from Northam and Democrats, who won full control of the state's government in November for the first time since 1993.",0
"Background checks required to buy firearms have spiked to record numbers in the past month, fueled by a run on guns from Americans worried about their safety during the coronavirus crisis.",0
"Trump appeared to be referring to Northam's signing of gun control measures at the beginning of April, moves which drew condemnation from Republicans and criticism from Trump. ",0
Five of eight gun control bills endorsed by Democratic Gov. Ralph Northam have been approved in both houses of the General Assembly and will head to Northam for signature. ,0
"They are, she believes, the Founding Fathers' insurance policy against tyranny – the safeguard for every other right spelled out in the U.S. Constitution",0
"Democratic presidential hopeful Cory Booker on Monday unveiled a sweeping plan to reduce gun violence that includes establishing a national gun licensing program, limiting individual purchases of firearms to one per month, and placing a ban on assault weapons and high-capacity magazines.",0
"And if history is any guide, shootings often spur interest in gun laws, including red flag bills.",0
"Driving the momentum is opposition to a host of gun control proposals from Northam and Democrats, who won full control of the state's government in November for the first time since 1993.",0
Five of eight gun control bills endorsed by Democratic Gov. Ralph Northam have been approved in both houses of the General Assembly and will head to Northam for signature. ,0
"With more than 15,000 people killed by gun violence in the United States last year - not counting suicides - Democrats running for their party’s presidential nomination are pointing to inaction in Washington as evidence they should be chosen to run against Republican President Donald Trump.",0
"Driving the momentum is opposition to a host of gun control proposals from Northam and Democrats, who won full control of the state's government in November for the first time since 1993.",0
"Northam, who is leading the push for stronger gun laws in his state, said he wants to avoid a repeat of violence that erupted at a 2017 white supremacist rally in Charlottesville, when a march by white nationalists erupted and led to the death of a counterprotester.",1
"Still, gun-control advocates believe momentum is on their side.",0
Gun-control activists have reported a growing number of online death threats as lawmakers have passed gun control legislation ahead of the rally.,0
"The Democratic-led House backed Wednesday its first major gun-control legislation in years, but Republicans used the debate over it to try to put a focus on illegal immigration. ",0
Oregon first graders could attend gun safety classes at their schools under legislation pushed this year and expected to return next session. ,0
The case was sent back to lower courts to determine whether the gun owners may seek damages or press claims that the amended law still infringes their rights. ,0
Hawaii eyes even stricter gun laws in wake of shooting that killed 2 police officers,0
Two Democrats -- state Sens. Creigh Deeds and Chap Petersen -- joined with Republicans to defeat the measure.,0
California has a ten-day waiting period on gun purchases yet that state also witnesses some of the most heinous public firearm-based attacks in the nation.,1
He is enjoying the benefits of those guns while working hard to be sure average Americans cannot own them.,1
The governor even increased the state's corrections budget to handle what he expects to be a higher number of incarcerations due to new gun laws.,0
"The irony of these two particular invites–Brinkley and Kasky–is that they tell of story of gun control’s failure in Florida, rather than gun control’s success.",0
He even wants a son to get a background check before a father can give him a gun as a gift.,0
"Such a ban would have been of little impact because the key element in such mass attacks is time, and the Virginia Tech attacker had all the time in the world because his targets could not shoot back; they were in a gun-free zone.",1
"He’s a 78-year-old white male millionaire seeking the affections of the wokesters, a gruff socialist with bedraggled hair and terrifying policy proposals.",1
"What this means is that in these particular countries, local law enforcement agree to not enforce anti-gun laws, especially dangerous radical ones like confiscation, bans, mandatory registration, and limiting the size of magazines.",1
"Noir was reacting to the massive gun-rights rally in Richmond, where thousands of people from across the country protested a push by Democrats in the commonwealth to pass more comprehensive gun control laws.",0
"And if we look at a subset of guns which the left  loves to deride - rifles, for instance - then a clearer picture about gun deaths is quickly visible.",1
Bouchard commented on his efforts to secure state preemption of the myriad gun-free zones in the state.,0
Hawaii eyes even stricter gun laws in wake of shooting that killed 2 police officers,0
"Noir was reacting to the massive gun-rights rally in Richmond, where thousands of people from across the country protested a push by Democrats in the commonwealth to pass more comprehensive gun control laws.",0
"Those areas have been plagued for years by gun and gang-related violence, including Englewood and West Garfield Park.",1
Two Democrats -- state Sens. Creigh Deeds and Chap Petersen -- joined with Republicansto defeat the measure.,0
"It should be clear by now that no matter how bad the violence gets, López Obrador is not going to do anything about the cartels.",1
"H.R. 8, as well as other new gun control legislation currently being considered by the House Democrat majority do not accomplish the goal of reducing gun violence.",0
"Nevertheless, the media jihad continues, and that includes NBC shamelessly running a debunked and deceptive smear story that had been reported on and debunked all the way back in May.",1
Extreme gun advocacy group called Rocky Mountain Gun Owners cares more about fear-based fundraising and the money it generates than the policies they claim that money supports.,1
It was at this point that Trump thought it’d be a good idea to start bragging.,1
And while some of these more cartoonish members are still on Capitol Hill we’re occasionally reminded about the torch being passed to a new generation of lawmakers who are equally difficult to take seriously.,1
"The Sandy Hook tragedy rocked the United States when a 20-year-old man shot and killed his mother at home and then went on a rampage at the school, also killing himself.",0
"New laws in Virginia demonstrate that state lawmakers can deliver sweeping gun control measures even in a state where a vocal, well-organized opposition is fierce about protecting its guns and proud of its hunting tradition.",0
Power is pretty much all the racist right wants.,1
"Fearful and insecure Americans are taking advantage of weak and ineffective gun-control laws and stocking up, as President Trump might say, “like never before.”",1
"The white supremacists and other far right extremists are super-gun-owners, they are armed to the teeth, and law enforcement is understandably reluctant to get them het up.",1
"Thanks to the GOP’s commitment to voter suppression, paired with decades of phony rhetoric about voter fraud, millions of black and brown Americans have no access to the ballot box.",1
"The right-wing media personality, who claimed the 2012 Sandy Hook massacre was a hoax, was sued by the parent of a young boy slain in the attack.",1
"Apparently, even many people within the gun rights movement are concerned and are working to prevent people from openly bringing weapons to the rally but with leaders like Tucker Carlson and Donald Trump rooting them on, the “good people” who will descend on Richmond on January 20 may feel like they have approval to light a spark.",1
"While, in the wake of the El Paso murders, the media and most of our politicians are acting shocked—“shocked, I tell you!”—that there are armed racists in America who are trying to terrify people of color, the reality is that it’s pretty much always been that way here in the United States.",1
The number of April background checks to purchase a firearm showed Americans flocking to gun stores in high numbers for the second month in a row amid worries about the coronavirus pandemic.,1
"As the president spoke about doing “a lot” to address gun violence, while also emphasizing mental health, it was hard not to think of one of the first bills Trump signed into law.",1
"Gun control groups hit back, saying the closures are strictly a public health matter — even as a number of sympathetic Democratic governors acknowledge bowing to pressure from lawsuits and the Trump administration.",1
"Radical Virginia Citizens Defense League has organized a rally in Richmond for January 20, and the event is already attracting out-of-state pro-gun folks, including a potential horde of white nationalists.",1
"New Zealand Prime Minister Jacinda Ardern last month said she’s baffled by America’s failure to pass stricter gun laws, despite the wave of mass shootings that have taken place across the country over the last few decades.",1
How far will Republicans go to destroy democracy?,1
"Senators voted to shelve the bill for the year and ask the state crime commission to study the issue, an outcome that drew cheers from a committee room packed with gun advocates.",0
The GOP controls both the legislature and the Michigan State Capitol Commission — the two entities that could enact a ban — and neither appears willing to act.,0
"Those activists will, of course, all be on the left — watermelons, essentially: green on the outside, red on the inside — and will continue to promote environmentalism by whatever means possible in order advance the controlling agenda of global eco-fascism.",1
"On immigration, Klobuchar now supports a “path to citizenship” for illegal aliens — though she once took a harder line.",1
"Posting on Twitter, the former stripper turned rapper said that she “really love[s]” the concept of government even though she does not agree with it.",1
Bezos is merely the scam’s latest and most outrageously profligate useful idiot.,1
"Yes, the rich are rich and want to stay that way, and yet at the same time, fat cats now lean left, even far left, on cultural issues–and they want you to do as you’re told. ",1
The revelation of more than $1 billion in public money erroneously paid out shines a light on the part of the government’s massive relief program with which most ordinary Americans are most familiar.,1
"What we can expect from Bezos’s $10 billion, in other words, is $10 billion worth of green bullshit spread liberally around the world, scaring impressionable school kids, colonising university departments, misleading the mainstream media, granting shyster politicians the excuse they need to raise taxes and introduce more regulations in the name of ‘saving the planet.’",1
The net percent of owners expecting higher real sales volumes increased 7 points to 23 percent with owners a bit more certain of future sales growth prospects.,0
"Bad news for wealthy New York elites looking to avoid protestors by fleeing to The Hamptons. The pitchfork-wielding mob has found you, and they’re not backing down.",1
"The Boeing Company is set to lay off more than 12,000 Americans in the midst of the Chinese coronavirus crisis while planning an expansion in India.",1
The provision would suspend the Department of Labor’s ability to prosecute any employer hiring illegal aliens and visa overstayers.,1
"So we flee far from the controlling  grasp of the left — either to Rural America and to the suburbs, and Joe Biden intends to destroy all of that, starting with the suburbs.",1
Sanders says his $1.5 trillion housing for all plan and $1.5 trillion universal child care/pre-K plan will be paid for with “a wealth tax on the top one-tenth of one percent – those who have a net worth of at least $32 million.”,0
"If you had a choice between, say, indulging Boris Johnson’s self-aggrandising predilection for grands projets — such as HS2 or his lunatic proposed tunnel to Ireland — or having more of your own money to spend on things you actually wanted, which would you choose?",1
Bernie Sanders Claims Medicare for All Will Save Americans ‘Substantial Sums’,1
The desperate liars at NBC News are comparing President Trump to Democrat-segregationist George Wallace because he wants to protect America’s suburbs.,1
A pro-Trump political ad quotes Joe Biden directly and the lying liars at the lying PolitiFact still rate it “mostly false.”,1
"His $16.3 trillion Green New Deal plan, perhaps one of his most prolific proposals, will be paid for, he claims, through a variety of methods including slashes in military spending and lawsuits against the fossil fuel industry.",1
"Those NGOs will be organisations like Greenpeace, Friends of the Earth, the WWF – all with budgets the size of large corporations, all dependent on ramping up the scare narrative in order to generate the hysteria that raises their profile, increases subscriptions from the gullible and terrified public, and boosts their power and influence.",1
"he conservative Club for Growth Action group launched NeverTrumperChrisJacobs.com and launched an ad, claiming that Jacobs campaigned with Never Trump Republican Bill Weld as well as refusing to back President Donald Trump in 2016. ",1
"U.S. Treasury Secretary Steven Mnuchin failed to meet a final congressional deadline on Tuesday for turning over President Donald Trump’s tax returns to lawmakers, setting the stage for a possible court battle between Congress and the administration.",0
U.S. House Ways and Means Committee Chairman Richard Neal said on Friday he was consulting with counsel on how best to enforce his subpoena for President Donald Trump’s tax returns after Treasury Secretary Steven Mnuchin turned down his demand.,0
"During the fifth debate in the Democratic race to pick a challenger to Trump in the November 2020 election, the 10 candidates aired differences on healthcare and taxing the wealthy, but kept the exchanges largely polite and instead heaped heavy criticism on Trump.",0
"Democrats are pursuing Trump’s returns under a legal authority that aims to prevent interference from the White House on the Treasury’s decision whether to release the tax returns, in what the White House chief of staff has called a “political stunt.”",0
"Trump is now considering additional tax cuts for the middle class, and White House economic adviser Larry Kudlow said in September that such a plan would be announced in mid-2020.",0
"The request, in a letter from Ways and Means Committee Chairman Richard Neal to IRS Commissioner Charles Rettig, is viewed by Democrats in the House of Representatives as a vital first step toward oversight of Trump’s income taxes and business network, which some lawmakers believe could be rife with conflicts of interest and potential tax law violations.",0
"Biden wants to roll back some of Trump’s tax cuts by raising the marginal tax rate on the highest income earners back to 39.6%, from 37%, and would also raise some taxes on investment profit.",0
"U.S. President Donald Trump’s businesses lost a total of more than $1 billion from 1985 to 1994, according to the New York Times, which said it obtained printouts from Trump’s official Internal Revenue Service tax transcripts.",0
"With U.S. President Donald Trump’s announcement on Thursday of tariffs on another $300 billion of Chinese imports, nearly all goods from China will be subject to import taxes, and Trump says they generate billions of dollars in revenues for the U.S. Treasury from China.",0
"A key part of Warren’s revenue calculations to pay for her healthcare overhaul comes from a new tax on the wealthiest 1% of U.S. individuals, or a “wealth tax”.",0
"Betsey Stevenson, an economics professor at the University of Michigan and another of the signatories on the Warren funding letter, said Warren’s plan shows it is possible to pay for Medicare for All without raising middle class taxes.",0
"France will introduce a tax on airlines flying from its airports to help support the environment, the transport minister said on Tuesday, in a move expected to raise around 180 million euros ($202 million) from 2020.",0
"Democrats, who won control of the House in the November 2018 U.S. elections, say Trump’s personal returns would reveal whether he has complied with U.S. tax laws and any IRS audits, as well as his effective tax rate, business and investment income and charitable contributions.",0
"Group of 20 finance ministers agreed on Sunday to compile common rules to close loopholes used by global tech giants such as Facebook to reduce their corporate taxes, a final communique issued by the bloc showed on Sunday.",0
"Billionaire investor Warren Buffett said on Monday that the wealthy, including himself, are not paying enough taxes.",0
"The U.S. Senate, rushing to meet a looming deadline, approved and sent to President Donald Trump a $1.4 trillion package of fiscal 2020 spending bills that would end prospects of government shutdowns at week’s end when temporary funding expires.",0
"Even if the wealth tax projections fall short, Zandi believes Warren may still be able to make up the difference through other taxes in her plan, including those on corporations and employers.",0
"Biden, a top contender for the 2020 Democratic nomination, would roll back some of the 2017 tax cuts. ",0
"Mexico on Monday detailed plans to withhold tax from drivers for ride-hailing and food delivery firms such as Uber Technologies Inc and Rappi, but China’s Didi said it would not take part in the arrangement, sparking friction within the industry.",0
"Trump has made boasting about his tax cuts a central part of his re-election case, and Democrats are still trying to figure out how to respond.",1
Will the American people follow the commands of Donald Trump's coronavirus death cult?,0
"Now, Trump’s economic advisers and his unqualified son-in-law Jared Kushner have another way to undermine Social Security: The so-called “Eagle Plan,” which would be more aptly named the Work ’Til You Die Plan.",1
"The city’s Tax Commission, which handles property tax appeals, also reviewed submissions by Trump’s company for space it owns in the Trump International Hotel and Tower, a person knowledgeable about the commission said. ",0
Trump's payroll tax ploy ploy endangers Social Security — and it will have to be paid back next year,1
Then along came an unmasked superhero to the rescue. President Trump announced he was personally taking charge and would sign several executive orders to save the unemployed and rescue the economy.,1
Trump’s tax cut proposal came just days after his ridiculous assertions that when America had only 15 confirmed coronavirus cases the umber would quickly fall and with warmer weather the pathogen would lose its deadly power.,1
Whether you find Trump’s buffoonery utterly disgraceful or a sign of authenticity may mark our central political divide today.,1
"It's not clear at how or why Mary Trump could have broken the law, as the president claimed, when she turned over records of her family's taxes in her possession to the New York Times.",1
"Kenny Overstreet scrounges every penny—and even sells the eggs his chickens lay—to make ends meet after Packaging Corporation of America (PCA) furloughed him and hundreds of other workers at its Jackson, Alabama, site.",0
"The Treasury Department has, quite flagrantly, violated a law that requires it to turn over any individual's tax returns to the House Ways and Means Committee upon request. ",1
"The stuff, beyond military toys to make Trump happy, include an increase in business tax deductions for meals and entertainment. ",0
"Using the coronavirus as his excuse, Donald Trump is working to give the highest-paid American workers a valuable tax break, while tossing crumbs to the middle class and the working poor.",1
Republicans are indulging in a nasty gambit — but they won't like the final endgame,1
"To show how absurd Trump’s claim of absolute immunity from investigation is the Republicans cite Jeremy Bentham, the 18th and 19th Century British economist and legal reformer:",1
Predatory gangster capitalism needs agents and other actors to advance its goals. ,0
The contrast also illustrates the Republican Party's callous indifference to the immediate desperate needs of millions of Americans.,1
"Trump, of course, is his most stunning when he’s off-book, and not in the “my eldest daughter is stunning” kind of way.",1
"A Supreme Court filing lays bare the deep chasm between prominent Republicans who believe in the rule of law and wannabe president for life Donald Trump, whose says he enjoys absolute immunity from any inquiry into his conduct.",1
"President Donald Trump lashed out Friday at his niece Mary Trump for the first time on Twitter, clearly riled up by the fact that she has released a tell-all book about their family.",1
"House Speaker Nancy Pelosi is reportedly set to propose rolling back a cap on tax deductions, which would benefit high-earning Americans, as part of the next step of an economic stimulus package that has already poured trillions into the U.S. economy—much of it going to the richest individuals and corporations in the country.",0
It seems as if things may be coming to a head as we launch into what I fervently hope will be the last year of this bizarre and disturbing political ordeal.,1
"If there is one group that deserves our deepest contempt it is the liberal elites, those who posture as the moral arbiters of society while abandoning every value they purportedly hold the moment they become inconvenient. ",1
"But it's also true that high-profile travesties of justice, such as the one Senate Republicans are currently preparing to commit, can often provoke major political backlash. ",1
"Former Tulsa detention officer Christopher Straight has been charged with first-degree manslaughter after he provoked and then fatally Carlos Carson earlier this month, and newly released surveillance video shows the 36-year-old Black man had his back turned when the attack began, reported The Guardian.",0
"The police lynching of George Floyd provoked widespread denunciation, with even ghouls like Rush Limbaugh and Mitch McConnell condemning the individual officers responsible for the death.",1
"Witness, for instance, the wacky nonsense New York mayor and current Trump flunky Rudy Giuliani addressed to Salon's Roger Sollenberger during a text interview this week. ",1
Trump's 'American Führer' fantasy: Yale psychiatrist says the president's 'displays of false strength' foreshadow plan to question election results,1
"The United States is a failed democracy and a mafia state, the natural result of what happens when capitalism is deregulated.",1
"The two white men who were caught on film shooting and killing Ahmaud Arbery, an unarmed 25-year-old African American man, in February, were arrested and charged with murder, two days after the video was shared with the public, sparking widespread outrage.",0
"On Monday, as Common Dreams reported, Trump threatened to deploy federal forces to Chicago, Philadelphia, Detroit, Baltimore, and Oakland to confront Black Lives Matter protesters.",0
"Imagine a world where over one-half of the members in the Republican House of Representatives, including the top Republican in that caucus, sign on to a clumsy, thoroughly bogus attempt to overturn a national election based on contrived lies that add up to nothing except the fact that their man lost. ",1
Trump's latest conspiracy theory seems to echo Facebook 'antifa panic' — and Rudy Giuliani's BLM paranoia,0
"In a press conference on Wednesday, Trump tried to justify all this by claiming we're witnessing ""a shocking explosion of shootings, killings, murders and heinous crimes of violence.""",0
"There's been a buffoonish quality to Ammon Bundy's brand of far-right ""constitutionalist"" politics over the past six months, primarily organized in a typically paranoid response to COVID-19-related public-health measures: Protesting at the home of a police officer who had arrested an anti-vaccination fanatic for violating the closure of a playground.",1
A Trump-loving white security guard with a racist past shot and killed an unarmed Black man during an unprovoked hotel parking lot attack.,1
"Trump may not be much of a stable genius, but he doesn't need to be the brightest bulb on the KKK Christmas tree to be a racist troll.",1
"Extremists on the far right are deeply troubled by the name Black Lives Matter, viewing it as an assertion that white lives don’t matter — which, of course, it isn’t.",1
"Throughout the anti-racism protests that have rocked the United States since the killing of George Floyd in Minneapolis on May 25, President Donald Trump and his obedient sycophants at Fox News have engaged in nonstop fear-mongering over the Antifa movement.",1
The ACLU is demanding the appointment of a special prosecutor to investigate a violent police assault last month on peaceful Black Lives Matter demonstrators near the White House—a crackdown reportedly ordered by Attorney General William Barr.,0
But Hedges also sees hope for saving the United States from imminent tyranny. Where? In the George Floyd protests and the possibility of revolutionary change.,1
"Over the past week, activists, some of who are believed to be affiliated with Black Lives Matter have rioted across the country following the death of George Floyd in police custody, wreaking havoc and destruction against America’s towns, cities, and local communities. ",1
"Peter Schweizer, president of the Government Accountability Institute and senior contributor at Breitbart News, has investigated and documented Biden’s family members’ blending of business dealings — both foreign and domestic — with Biden’s political position as former vice president in his most recent books",0
"While riots raged across the United States over Floyd’s death, editors on Wikipedia promptly set out to spin the narrative of the unrest against Trump.",1
"Well, lo and behold, the shooting that always comes after unchecked looting, the painfully obvious result of what happens when Democrat politicians allow their cities to be burned with impunity, of what happens when the establishment media openly cheerlead and encourage their Antifa Brownshirts, has now happened.",0
"Yet the overwhelming narrative across social media today and, depressingly, across much of the mainstream media is that these ugly, sinister shows of force by the triumphant radical left are something almost charming and admirable rather than something we should all fear.",1
"The New York Times described Sunday’s nationwide riots as a wave of police violence against “protesters and bystanders,” even as law enforcement abandoned large urban areas to rioters and looters who ran amok for hours.",0
"Two police officers have been arrested for allegedly shoving an elderly man at a George Floyd protest in Buffalo, New York, on Thursday.",0
"Riot police appeared to make some progress in driving back activists after this, but the situation remains tense, with the police horses unnerved by individuals who hurled flares towards them.",1
Canadian Prime Minister Justin Trudeau on Friday took a knee during an anti-racism protest on Parliament Hill in Ottawa but was still mocked by his fellow demonstrators.,0
"Protests also took place in the German capital of Berlin, with Reuters reporting “several hundred” demonstrators with placards bearing slogans such as “Justice for George Floyd”, “Stop killing us”, and “Who’s neckst” [sic] rallying outside the U.S. embassy.",0
Goddamn the Democrats who coddle these left-wing terrorists.,1
23 people were arrested for offences including assaulting police officers at the Antifa and Black Lives Matter demonstrations in London on Sunday.,0
"He warned protestors not to use Floyd’s death to “tear up the Alamo or tear up a restaurant,” or use it as an excuse to burn or steal.",0
"But across the country, Americans were confronting a horrific landscape of downtown retail districts being destroyed by mobs Sunday as police did nothing to intervene.",1
"Dozens of protesters took part in the protest on Tuesday, marching along the main streets of Thessaloniki after gathering at a statue of Eleftherios Kyriakou Venizelos, a former prime minister of Greece who was a prominent leader in the Greek national liberation movement.",0
"The protest was part of ongoing nationwide demonstrations against the killing of George Floyd by police in Minneapolis, Minnesota, last week.",0
